CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9497230,2,1,3,M,26,6,-,P,-,-,VENTURA,VENTURA,2022
94991943,2,1,4,F,31,6,0,P,V,1,VENTURA,UNINCORPORATED,2025
9499619,1,1,4,M,13,3,-,P,V,2,VENTURA,OXNARD,2022
9501967,2,1,3,M,37,4,-,P,-,0,VENTURA,OXNARD,2022
9501984,1,1,4,M,61,4,1,P,V,1,VENTURA,OXNARD,2022
9504142,2,1,4,M,16,1,1,P,V,1,VENTURA,OXNARD,2021
9506849,1,1,2,F,42,0,1,-,-,-,VENTURA,VENTURA,2022
9506849,2,1,4,M,56,6,1,P,W,1,VENTURA,VENTURA,2022
9508447,2,1,3,F,27,3,-,P,-,-,VENTURA,OXNARD,2022
95088407,2,1,4,F,20,6,0,P,P,1,VENTURA,UNINCORPORATED,2026
95090448,1,1,3,F,73,6,0,P,P,0,VENTURA,MOORPARK,2026
9509859,2,1,4,M,39,3,1,-,V,0,VENTURA,"PORT HUENEME",2022
9510037,2,1,3,M,61,7,-,-,-,-,VENTURA,VENTURA,2022
95109995,2,1,4,M,37,7,0,P,W,1,VENTURA,UNINCORPORATED,2026
95121855,1,1,4,M,66,6,0,P,W,2,VENTURA,UNINCORPORATED,2026
95123657,2,1,4,M,66,7,0,P,P,0,VENTURA,UNINCORPORATED,2026
95123842,2,1,3,M,65,5,0,P,P,0,VENTURA,VENTURA,2026
9512853,2,1,4,M,30,3,-,P,V,1,VENTURA,OXNARD,2022
9512877,2,1,3,M,46,4,-,P,-,0,VENTURA,OXNARD,2022
9512915,2,1,4,M,61,4,1,P,W,0,VENTURA,OXNARD,2022
9513298,1,1,3,F,51,4,-,P,-,0,VENTURA,OXNARD,2022
9513298,2,1,2,M,19,0,3,M,-,0,VENTURA,OXNARD,2022
9513936,1,1,2,M,64,0,3,G,M,0,VENTURA,VENTURA,2022
9513936,2,1,3,F,29,7,-,-,-,-,VENTURA,VENTURA,2022
9514510,2,1,3,M,14,4,-,P,-,0,VENTURA,OXNARD,2023
9516285,1,1,4,M,32,4,1,P,V,3,VENTURA,OXNARD,2022
9520415,1,1,3,M,40,1,-,P,-,0,VENTURA,OXNARD,2022
9521504,1,1,4,M,13,2,-,P,V,1,VENTURA,OXNARD,2022
9521504,2,1,2,M,52,0,3,M,-,-,VENTURA,OXNARD,2022
9521652,1,1,2,F,16,0,3,M,G,0,VENTURA,OXNARD,2022
9521652,2,1,4,M,40,4,-,P,V,2,VENTURA,OXNARD,2022
9521667,2,1,3,F,47,4,-,P,-,0,VENTURA,OXNARD,2022
9521675,2,1,3,F,44,4,-,P,-,0,VENTURA,OXNARD,2022
9521680,1,1,2,F,0,0,4,M,Q,0,VENTURA,OXNARD,2022
9521680,1,2,2,M,6,0,6,M,Q,0,VENTURA,OXNARD,2022
9521680,2,1,3,F,6,3,-,P,-,0,VENTURA,OXNARD,2022
9521680,3,1,3,F,37,4,-,P,-,0,VENTURA,OXNARD,2022
9521680,4,1,3,F,49,3,-,P,-,0,VENTURA,OXNARD,2022
9521721,2,1,3,F,68,3,-,-,P,-,VENTURA,OXNARD,2022
9521912,1,1,4,F,18,4,1,-,-,-,VENTURA,OXNARD,2022
9521920,1,1,3,M,35,3,-,P,V,0,VENTURA,OXNARD,2022
9522112,1,1,2,M,17,0,6,M,G,0,VENTURA,OXNARD,2022
9522112,1,2,2,M,16,0,3,M,G,0,VENTURA,OXNARD,2022
9522112,2,1,4,M,65,4,-,P,V,0,VENTURA,OXNARD,2022
9522116,1,1,3,F,2,3,-,P,-,-,VENTURA,OXNARD,2022
9522116,2,1,2,F,61,0,3,M,G,0,VENTURA,OXNARD,2022
9522116,2,2,2,F,9,0,6,M,-,0,VENTURA,OXNARD,2022
9524397,2,1,4,M,28,6,-,-,-,0,VENTURA,VENTURA,2022
9526339,1,1,4,M,15,5,0,P,V,1,VENTURA,VENTURA,2023
9526351,1,1,3,M,17,7,0,P,-,0,VENTURA,VENTURA,2023
9526351,2,1,2,F,69,0,3,M,G,0,VENTURA,VENTURA,2023
9529268,1,1,4,M,42,3,-,P,V,0,VENTURA,OXNARD,2022
9529268,2,1,2,M,2,0,6,M,Q,0,VENTURA,OXNARD,2022
9529268,2,2,2,F,39,0,4,M,G,0,VENTURA,OXNARD,2022
9529269,2,1,4,M,19,4,-,P,V,2,VENTURA,OXNARD,2022
9529283,2,1,3,F,41,4,-,P,-,0,VENTURA,OXNARD,2022
9529284,2,1,3,M,73,3,-,P,-,0,VENTURA,OXNARD,2022
9532572,1,1,4,M,59,6,-,P,W,0,VENTURA,VENTURA,2022
9533515,2,1,4,M,60,6,1,P,V,0,VENTURA,VENTURA,2022
9533830,1,1,2,M,6,0,6,M,B,0,VENTURA,"PORT HUENEME",2023
9533830,2,1,3,F,30,3,-,-,P,-,VENTURA,"PORT HUENEME",2023
9537085,2,1,4,M,14,4,-,P,V,-,VENTURA,OXNARD,2022
9537504,2,1,3,M,16,3,-,P,-,0,VENTURA,OXNARD,2022
9541365,2,1,4,M,39,3,-,P,-,0,VENTURA,OXNARD,2022
9541488,1,1,2,F,47,0,3,M,G,0,VENTURA,OXNARD,2022
9541488,2,1,3,F,16,4,-,P,-,0,VENTURA,OXNARD,2022
9541975,2,1,3,F,49,4,-,P,-,0,VENTURA,OXNARD,2022
9541976,2,1,3,F,30,4,-,P,-,0,VENTURA,OXNARD,2022
9543068,2,1,3,F,20,6,-,-,-,0,VENTURA,VENTURA,2022
9546364,2,1,3,M,15,7,0,P,-,0,VENTURA,VENTURA,2023
9549476,1,1,2,-,998,0,3,M,G,0,VENTURA,VENTURA,2023
9549476,2,1,4,-,8,7,1,P,W,2,VENTURA,VENTURA,2023
9552600,2,1,4,M,40,7,0,P,-,-,VENTURA,VENTURA,2023
9555168,1,1,4,M,66,6,-,P,V,0,VENTURA,VENTURA,2023
9561505,1,1,4,M,9,3,-,-,A,-,VENTURA,"SANTA PAULA",2022
9562840,2,1,3,F,8,7,-,-,-,-,VENTURA,VENTURA,2023
9564977,2,1,4,F,27,3,1,P,V,0,VENTURA,VENTURA,2023
9566236,1,1,3,M,15,3,-,P,-,0,VENTURA,OXNARD,2022
9566236,2,1,2,F,7,0,4,M,Q,0,VENTURA,OXNARD,2022
9566236,2,2,2,F,30,0,3,M,G,0,VENTURA,OXNARD,2022
9567612,2,1,3,F,14,6,-,-,-,-,VENTURA,VENTURA,2023
9568112,1,1,2,M,21,0,3,M,G,0,VENTURA,OXNARD,2023
9568112,2,1,3,M,65,4,-,P,-,-,VENTURA,OXNARD,2023
9568764,1,1,4,M,17,3,-,P,V,3,VENTURA,OXNARD,2023
9568764,2,1,2,M,25,0,6,M,G,0,VENTURA,OXNARD,2023
9568764,2,2,2,F,24,0,3,M,G,0,VENTURA,OXNARD,2023
9571558,2,1,3,M,71,6,0,P,-,0,VENTURA,VENTURA,2023
9571774,2,1,4,M,35,4,1,P,V,0,VENTURA,OXNARD,2023
9572538,2,1,4,F,14,6,1,-,W,1,VENTURA,VENTURA,2023
9572621,2,1,4,M,3,6,-,-,V,-,VENTURA,VENTURA,2023
9575504,2,1,4,F,13,4,-,P,-,0,VENTURA,OXNARD,2023
9575507,1,1,4,M,15,3,-,P,V,1,VENTURA,OXNARD,2023
9575522,2,1,3,F,16,4,-,P,-,0,VENTURA,OXNARD,2023
9575522,3,1,3,F,17,4,-,P,-,-,VENTURA,OXNARD,2023
9575522,4,1,3,F,16,4,4,P,-,0,VENTURA,OXNARD,2023
9575524,2,1,3,M,19,4,-,P,-,0,VENTURA,OXNARD,2023
9575524,3,1,3,M,38,4,-,P,-,0,VENTURA,OXNARD,2023
9575536,1,1,3,F,29,2,-,P,-,0,VENTURA,OXNARD,2023
9578996,1,1,4,M,15,4,-,P,V,2,VENTURA,OXNARD,2023
9579203,1,1,2,F,29,0,3,M,G,0,VENTURA,OXNARD,2023
9579203,2,1,3,M,6,4,-,P,-,0,VENTURA,OXNARD,2023
9579208,1,1,3,M,33,2,-,N,P,-,VENTURA,OXNARD,2023
9584296,2,1,3,F,35,3,-,P,-,0,VENTURA,OXNARD,2023
9588097,1,1,4,M,15,3,1,P,V,1,VENTURA,VENTURA,2023
9590823,2,1,3,F,46,4,-,-,-,-,VENTURA,"SANTA PAULA",2023
9591690,1,1,4,M,23,3,-,P,-,0,VENTURA,VENTURA,2023
9592780,2,1,3,F,77,6,0,-,P,0,VENTURA,VENTURA,2023
9597858,1,1,4,M,18,3,-,P,-,1,VENTURA,OXNARD,2023
9600627,1,1,4,M,14,3,-,P,V,0,VENTURA,OXNARD,2023
9600639,1,1,2,M,19,0,3,L,G,0,VENTURA,OXNARD,2023
9600639,3,1,3,M,49,3,-,P,-,0,VENTURA,OXNARD,2023
9600847,2,1,4,F,33,3,1,P,-,0,VENTURA,VENTURA,2023
9600954,1,1,4,M,22,2,-,P,V,1,VENTURA,OXNARD,2023
9600954,2,1,2,F,16,0,6,M,G,0,VENTURA,OXNARD,2023
9600954,2,2,2,F,11,0,6,M,G,0,VENTURA,OXNARD,2023
9605431,1,1,4,M,67,4,-,P,V,1,VENTURA,OXNARD,2023
9609662,2,1,4,M,67,4,-,-,-,0,VENTURA,VENTURA,2023
9616585,1,1,4,M,13,6,0,P,W,0,VENTURA,VENTURA,2023
9618598,1,1,1,M,64,4,1,P,V,0,VENTURA,OXNARD,2023
9619917,1,1,3,F,82,4,-,-,A,0,VENTURA,"SANTA PAULA",2023
9619919,2,1,3,F,15,4,-,-,U,-,VENTURA,"SANTA PAULA",2023
9619920,1,1,4,M,16,4,-,P,A,0,VENTURA,"SANTA PAULA",2023
9620749,1,1,3,M,998,6,-,-,-,-,VENTURA,VENTURA,2023
9620899,1,1,4,M,12,6,1,-,V,0,VENTURA,"PORT HUENEME",2023
9622565,1,1,4,F,54,6,0,P,W,0,VENTURA,VENTURA,2023
9622625,2,1,4,-,56,5,1,P,-,1,VENTURA,VENTURA,2023
9622627,1,1,4,-,34,6,-,P,-,-,VENTURA,VENTURA,2023
9623815,2,1,3,-,43,7,-,-,-,0,VENTURA,VENTURA,2023
9623817,2,1,4,M,45,6,-,-,-,0,VENTURA,VENTURA,2023
9624968,1,1,4,M,17,3,1,P,V,1,VENTURA,OXNARD,2023
9626811,1,1,3,M,10,3,-,P,A,0,VENTURA,OXNARD,2023
9628920,1,1,4,M,33,2,-,P,V,1,VENTURA,OXNARD,2023
9630475,2,1,3,F,14,4,-,P,-,0,VENTURA,OXNARD,2023
9631163,1,1,3,M,1,4,-,P,-,-,VENTURA,OXNARD,2023
9631570,2,1,4,M,58,6,-,W,-,0,VENTURA,VENTURA,2023
9631944,1,1,4,M,17,6,1,P,-,1,VENTURA,VENTURA,2023
9633601,1,1,4,M,50,6,1,P,W,0,VENTURA,VENTURA,2023
9635730,1,1,3,-,32,5,-,P,-,0,VENTURA,VENTURA,2023
9641978,1,1,3,M,53,6,-,-,-,-,VENTURA,VENTURA,2023
9643366,2,1,4,M,37,3,-,P,-,2,VENTURA,OXNARD,2023
9643373,1,1,3,F,998,2,-,P,-,-,VENTURA,OXNARD,2023
9643377,2,1,4,M,45,3,-,P,V,1,VENTURA,OXNARD,2023
9643805,2,1,3,M,44,4,-,P,-,0,VENTURA,OXNARD,2023
9644469,2,1,3,M,37,4,-,P,-,0,VENTURA,OXNARD,2023
9644474,2,1,3,M,28,2,-,P,-,0,VENTURA,OXNARD,2023
9646986,2,1,3,M,16,6,-,-,-,-,VENTURA,VENTURA,2023
9647558,2,1,4,M,17,3,-,P,V,0,VENTURA,OXNARD,2023
9651350,2,1,4,M,34,6,1,P,V,0,VENTURA,VENTURA,2023
9654049,2,1,3,F,21,4,-,P,-,0,VENTURA,OXNARD,2023
9657303,1,1,4,M,12,4,-,P,V,0,VENTURA,OXNARD,2023
9657308,1,1,3,M,35,2,-,P,-,-,VENTURA,OXNARD,2024
9667016,1,1,4,M,47,3,-,P,-,2,VENTURA,OXNARD,2024
9667138,1,1,4,M,32,3,1,P,X,1,VENTURA,VENTURA,2024
9667145,1,1,4,F,43,4,-,P,-,0,VENTURA,OXNARD,2024
9667149,2,1,3,F,15,4,-,P,-,0,VENTURA,OXNARD,2024
9667149,3,1,3,F,14,4,-,P,-,0,VENTURA,OXNARD,2024
9668844,1,1,4,F,30,3,-,P,-,3,VENTURA,OXNARD,2024
9672708,1,1,2,F,8,0,7,M,G,0,VENTURA,OXNARD,2024
9672708,1,2,2,M,6,0,5,M,G,0,VENTURA,OXNARD,2024
9672708,1,3,2,M,11,0,4,M,G,0,VENTURA,OXNARD,2024
9672708,1,4,2,M,8,0,3,M,G,0,VENTURA,OXNARD,2024
9672708,2,1,4,M,50,3,-,M,V,2,VENTURA,OXNARD,2024
9673188,2,1,3,M,44,3,-,N,P,-,VENTURA,OXNARD,2024
9673189,1,1,4,F,39,4,-,P,V,0,VENTURA,OXNARD,2024
9675225,2,1,3,F,64,6,-,-,P,-,VENTURA,"PORT HUENEME",2024
9684204,2,1,4,-,29,7,-,P,V,-,VENTURA,VENTURA,2024
9685732,2,1,4,M,39,6,1,M,B,0,VENTURA,VENTURA,2024
9686100,1,1,4,F,58,3,-,P,-,0,VENTURA,OXNARD,2024
9687121,1,1,3,F,76,5,-,-,-,-,VENTURA,VENTURA,2024
9688216,2,1,3,M,32,4,-,P,-,0,VENTURA,OXNARD,2024
9689785,1,1,4,M,15,7,1,M,V,0,VENTURA,VENTURA,2024
9689785,1,2,2,F,15,7,2,M,V,0,VENTURA,VENTURA,2024
9691462,1,1,2,F,998,0,3,M,G,0,VENTURA,OXNARD,2024
9691462,2,1,4,M,14,4,-,P,V,0,VENTURA,OXNARD,2024
9691487,2,1,3,M,47,3,-,P,-,0,VENTURA,OXNARD,2024
9700407,1,1,4,M,57,6,-,-,-,-,VENTURA,VENTURA,2024
9701943,1,1,4,M,58,6,0,P,V,3,VENTURA,VENTURA,2024
9702386,1,1,3,M,12,7,-,-,-,-,VENTURA,VENTURA,2024
9706996,2,1,3,M,23,4,-,P,-,0,VENTURA,OXNARD,2024
9707122,2,1,4,M,28,4,-,P,V,0,VENTURA,OXNARD,2024
9707140,2,1,3,M,38,3,-,P,-,0,VENTURA,OXNARD,2024
9707378,1,1,4,M,15,6,1,P,V,0,VENTURA,VENTURA,2024
9712985,3,1,3,F,24,3,-,P,-,0,VENTURA,OXNARD,2024
9712994,1,1,2,M,52,0,3,M,G,0,VENTURA,OXNARD,2024
9712994,2,1,4,F,50,3,-,P,A,0,VENTURA,OXNARD,2024
9713496,1,1,4,-,44,6,-,-,-,-,VENTURA,VENTURA,2024
9716503,1,1,4,M,16,3,-,P,-,0,VENTURA,OXNARD,2024
9716503,2,1,2,M,0,0,4,M,Q,0,VENTURA,OXNARD,2024
9716503,2,2,2,F,27,0,3,M,G,0,VENTURA,OXNARD,2024
9716503,2,3,2,F,29,0,6,M,G,0,VENTURA,OXNARD,2024
9724384,1,1,3,F,62,3,-,P,-,0,VENTURA,OXNARD,2024
9725369,2,1,4,M,26,6,0,P,N,0,VENTURA,VENTURA,2024
9725467,2,1,3,M,28,6,0,P,-,2,VENTURA,VENTURA,2024
9727931,2,1,4,-,32,7,1,P,V,0,VENTURA,VENTURA,2024
9732996,1,1,2,M,78,0,3,M,G,0,VENTURA,OXNARD,2024
9732996,2,1,3,M,24,3,-,P,-,0,VENTURA,OXNARD,2024
9734458,1,1,3,F,76,7,-,P,-,-,VENTURA,"PORT HUENEME",2024
9736053,1,1,4,M,26,3,-,P,-,0,VENTURA,OXNARD,2024
9738961,1,1,4,M,52,4,1,P,V,-,VENTURA,OXNARD,2024
9738961,2,1,2,M,11,0,3,M,G,0,VENTURA,OXNARD,2024
9744015,1,1,3,F,47,4,-,P,-,0,VENTURA,OXNARD,2024
9744063,2,1,4,M,41,6,1,P,-,0,VENTURA,VENTURA,2024
9744582,1,1,3,M,8,3,-,P,-,0,VENTURA,OXNARD,2024
9744645,1,1,2,F,36,0,3,M,-,0,VENTURA,OXNARD,2024
9744645,1,2,1,F,72,4,1,M,C,0,VENTURA,OXNARD,2024
9744645,2,1,4,M,47,4,-,P,-,0,VENTURA,OXNARD,2024
9744658,2,1,4,M,19,3,-,P,V,1,VENTURA,OXNARD,2024
9749056,2,1,4,M,38,3,-,P,-,1,VENTURA,OXNARD,2024
9751341,1,1,3,F,67,1,-,P,-,0,VENTURA,OXNARD,2024
9751341,3,1,2,M,62,0,3,M,G,0,VENTURA,OXNARD,2024
9751341,3,2,2,M,54,0,6,M,G,0,VENTURA,OXNARD,2024
9751837,1,1,4,M,50,3,-,P,-,0,VENTURA,OXNARD,2024
9753473,1,1,4,F,40,2,-,P,V,1,VENTURA,OXNARD,2024
9753481,2,1,4,M,34,4,-,P,U,2,VENTURA,OXNARD,2024
9754652,2,1,3,F,51,3,-,-,P,0,VENTURA,OXNARD,2024
9754713,1,1,4,M,65,2,-,P,W,1,VENTURA,OXNARD,2024
9756321,1,1,4,-,22,7,-,-,V,1,VENTURA,VENTURA,2024
9756322,2,1,3,M,68,5,0,P,-,0,VENTURA,VENTURA,2024
9756420,2,1,3,F,62,7,-,-,-,-,VENTURA,VENTURA,2024
9760303,1,1,4,M,42,4,-,P,V,1,VENTURA,OXNARD,2024
9760303,2,1,1,M,52,4,1,M,G,0,VENTURA,OXNARD,2024
9760870,1,1,4,M,15,5,0,P,W,0,VENTURA,VENTURA,2024
9763223,2,1,4,F,37,4,-,P,-,0,VENTURA,VENTURA,2024
9763420,2,1,3,F,73,5,-,-,-,0,VENTURA,VENTURA,2024
9763474,1,1,4,M,21,4,1,P,-,1,VENTURA,OXNARD,2024
9763478,2,1,3,F,14,4,-,P,-,0,VENTURA,OXNARD,2024
9763479,1,1,4,M,14,4,-,P,-,0,VENTURA,OXNARD,2024
9763484,1,1,3,M,56,2,-,P,-,0,VENTURA,OXNARD,2024
9765164,2,1,3,M,46,4,-,P,-,0,VENTURA,OXNARD,2025
9765692,1,1,4,M,13,5,-,-,-,-,VENTURA,VENTURA,2025
9765886,1,1,3,M,38,3,-,P,-,0,VENTURA,VENTURA,2025
9765979,2,1,3,M,27,4,-,P,G,0,VENTURA,OXNARD,2025
9766121,2,1,4,M,30,6,0,P,V,0,VENTURA,VENTURA,2025
9766883,1,1,3,F,11,7,-,-,-,-,VENTURA,VENTURA,2025
9769327,1,1,2,F,79,0,3,M,G,0,VENTURA,VENTURA,2025
9769327,2,1,3,F,33,3,-,-,-,-,VENTURA,VENTURA,2025
9770867,1,1,2,M,20,0,3,M,G,-,VENTURA,VENTURA,2024
9770867,2,1,3,M,26,6,-,P,-,-,VENTURA,VENTURA,2024
9770887,1,1,2,M,60,0,1,-,P,0,VENTURA,VENTURA,2024
9770887,2,1,4,M,75,6,0,-,P,0,VENTURA,VENTURA,2024
9771785,1,1,4,F,30,4,-,-,-,-,VENTURA,VENTURA,2024
9773583,2,1,4,M,41,3,-,P,B,1,VENTURA,OXNARD,2024
9774202,1,1,4,M,40,3,-,P,-,1,VENTURA,OXNARD,2024
9781626,2,1,3,F,35,4,-,P,-,0,VENTURA,OXNARD,2025
9781626,3,1,3,F,15,4,-,P,-,0,VENTURA,OXNARD,2025
9781703,1,1,4,M,42,4,-,P,V,1,VENTURA,OXNARD,2024
9782428,1,1,4,M,14,3,1,P,V,3,VENTURA,OXNARD,2024
9783999,2,1,4,M,50,4,1,P,V,0,VENTURA,OXNARD,2025
9784335,2,1,3,M,21,4,-,-,P,0,VENTURA,OXNARD,2025
9786031,1,1,3,M,41,1,-,P,-,-,VENTURA,OXNARD,2023
9786146,2,1,3,F,68,1,0,-,U,-,VENTURA,"SANTA PAULA",2023
9786317,2,1,3,M,77,1,-,-,-,-,VENTURA,"SANTA PAULA",2024
9786380,1,1,4,M,45,1,1,P,V,1,VENTURA,OXNARD,2024
9787185,2,1,4,M,65,6,1,P,W,-,VENTURA,VENTURA,2025
9787459,1,1,4,M,26,6,1,N,V,1,VENTURA,VENTURA,2025
9790804,2,1,4,F,53,3,-,A,-,-,VENTURA,"SANTA PAULA",2024
9792672,1,1,4,M,63,2,-,L,W,1,VENTURA,VENTURA,2025
9792704,1,1,4,M,15,6,1,P,V,1,VENTURA,VENTURA,2025
9797484,2,1,3,F,69,4,-,A,-,-,VENTURA,"SANTA PAULA",2023
9797496,1,1,3,M,52,3,-,-,A,-,VENTURA,"SANTA PAULA",2023
9797496,2,1,2,F,81,0,3,M,G,0,VENTURA,"SANTA PAULA",2023
9797636,2,1,4,M,34,4,1,P,V,1,VENTURA,VENTURA,2025
9802382,1,1,4,M,59,3,1,P,V,0,VENTURA,"SANTA PAULA",2024
9802501,1,1,4,F,11,2,1,P,H,3,VENTURA,"SANTA PAULA",2024
9802561,1,1,2,F,17,0,3,M,-,0,VENTURA,"SANTA PAULA",2024
9802561,2,1,3,F,26,3,-,-,U,0,VENTURA,"SANTA PAULA",2024
9802569,1,1,3,F,17,3,0,M,A,0,VENTURA,"SANTA PAULA",2024
9805110,2,1,4,F,34,3,1,P,-,1,VENTURA,OXNARD,2025
9806384,2,1,4,M,65,3,-,P,-,1,VENTURA,OXNARD,2025
9807243,2,1,3,F,52,3,-,P,-,0,VENTURA,OXNARD,2025
9807390,1,1,3,F,30,5,0,P,-,0,VENTURA,VENTURA,2025
9810147,2,1,3,-,34,4,-,P,-,1,VENTURA,OXNARD,2025
9812699,2,1,4,M,37,4,-,P,W,0,VENTURA,OXNARD,2025
9813429,2,1,4,M,62,4,-,P,V,0,VENTURA,OXNARD,2025
9814254,2,1,4,M,59,3,1,P,-,0,VENTURA,VENTURA,2025
9815121,1,1,4,F,55,3,-,P,W,1,VENTURA,OXNARD,2025
9815149,1,1,4,M,56,4,-,P,B,0,VENTURA,OXNARD,2025
9815267,1,1,2,F,32,0,3,M,G,0,VENTURA,OXNARD,2025
9815267,2,1,3,F,60,3,-,P,-,0,VENTURA,OXNARD,2025
9816958,1,1,2,F,10,0,3,M,G,0,VENTURA,OXNARD,2025
9816958,3,1,3,M,12,4,-,P,-,0,VENTURA,OXNARD,2025
9817989,1,1,4,M,12,4,-,P,V,1,VENTURA,OXNARD,2025
9817989,2,1,2,F,31,0,3,M,-,-,VENTURA,OXNARD,2025
9817993,2,1,4,M,25,4,-,P,-,-,VENTURA,OXNARD,2025
9817994,1,1,4,M,59,4,-,P,-,0,VENTURA,OXNARD,2025
9817997,2,1,3,F,57,4,-,P,-,-,VENTURA,OXNARD,2025
9818215,1,1,4,M,30,6,-,-,-,-,VENTURA,VENTURA,2025
9819186,1,1,4,-,27,3,-,-,-,-,VENTURA,VENTURA,2025
9824215,1,1,2,F,25,0,3,-,-,-,VENTURA,VENTURA,2025
9824215,2,1,3,F,45,6,-,-,-,-,VENTURA,VENTURA,2025
9828930,1,1,2,F,39,0,3,M,-,-,VENTURA,OXNARD,2025
9828930,2,1,3,M,32,3,-,N,V,1,VENTURA,OXNARD,2025
9828961,2,1,3,F,17,4,-,P,-,0,VENTURA,OXNARD,2025
9831336,2,1,4,M,13,3,-,P,V,0,VENTURA,OXNARD,2025
9832841,2,1,3,F,57,6,-,-,-,-,VENTURA,VENTURA,2025
9832850,1,1,4,M,14,3,-,P,V,-,VENTURA,OXNARD,2025
9832871,1,1,4,M,50,4,-,P,V,1,VENTURA,OXNARD,2025
9832871,2,1,2,M,29,0,3,P,G,-,VENTURA,OXNARD,2025
9833408,2,1,3,M,29,4,-,P,-,0,VENTURA,OXNARD,2025
9833408,3,1,3,M,2,3,-,P,-,0,VENTURA,OXNARD,2025
9833409,2,1,4,M,49,4,1,-,-,0,VENTURA,OXNARD,2025
9868439,2,1,4,F,50,6,-,-,V,0,VENTURA,VENTURA,2025
9871571,2,1,3,M,55,3,-,P,-,0,VENTURA,OXNARD,2025
9871582,1,1,2,M,46,0,1,M,P,0,VENTURA,VENTURA,2025
9871582,2,1,4,M,65,6,1,P,V,1,VENTURA,VENTURA,2025
9871624,1,1,4,M,48,7,-,-,-,-,VENTURA,VENTURA,2025
9873044,1,1,3,M,72,6,-,-,A,-,VENTURA,"PORT HUENEME",2025
9873859,1,1,4,M,14,6,0,P,-,2,VENTURA,VENTURA,2025
9873893,2,1,4,M,16,6,-,P,W,0,VENTURA,VENTURA,2025
9873897,2,1,4,M,78,5,1,P,W,-,VENTURA,VENTURA,2025
9875401,2,1,4,M,16,6,-,-,-,0,VENTURA,VENTURA,2025
9882109,2,1,4,X,55,6,-,-,-,-,VENTURA,VENTURA,2025
9882232,2,1,4,M,15,4,-,P,V,0,VENTURA,OXNARD,2025
9882344,2,1,4,M,46,3,-,P,V,1,VENTURA,OXNARD,2025
9883527,1,1,4,M,38,6,1,P,V,1,VENTURA,VENTURA,2025
9883710,2,1,4,F,14,4,1,P,V,1,VENTURA,VENTURA,2025
9884958,1,1,4,M,62,4,1,P,V,0,VENTURA,OXNARD,2025
9885403,1,1,3,M,80,3,-,P,-,0,VENTURA,OXNARD,2025
9885762,2,1,3,M,89,4,-,P,-,2,VENTURA,OXNARD,2025
9887391,2,1,4,M,68,7,1,-,W,1,VENTURA,"PORT HUENEME",2025
9888826,2,1,3,M,49,6,-,-,-,-,VENTURA,VENTURA,2025
9888849,1,1,4,M,15,6,-,P,W,-,VENTURA,VENTURA,2025
9888854,2,1,4,M,45,5,-,-,-,-,VENTURA,VENTURA,2025
9888855,2,1,4,M,12,6,1,P,W,2,VENTURA,VENTURA,2025
9888856,1,1,3,F,42,5,0,P,-,0,VENTURA,VENTURA,2025
9888856,2,1,4,M,74,7,1,P,-,1,VENTURA,VENTURA,2025
9891826,2,1,3,M,25,3,-,P,-,0,VENTURA,OXNARD,2025
9892846,1,1,4,M,65,6,-,-,-,-,VENTURA,VENTURA,2025
9892846,2,1,4,M,26,6,-,-,W,-,VENTURA,VENTURA,2025
9892850,2,1,3,M,20,7,-,-,-,-,VENTURA,VENTURA,2025
9892852,1,1,4,F,60,7,0,P,V,1,VENTURA,VENTURA,2025
9893417,2,1,3,-,47,7,-,-,-,-,VENTURA,VENTURA,2025
9896944,2,1,3,M,58,4,-,-,-,-,VENTURA,VENTURA,2025
9896945,2,1,3,-,39,7,-,-,-,-,VENTURA,VENTURA,2025
9896951,2,1,4,F,16,6,-,-,V,-,VENTURA,VENTURA,2025
9897912,1,1,3,M,45,5,-,-,-,-,VENTURA,VENTURA,2026
9897912,2,1,1,F,28,6,1,M,G,0,VENTURA,VENTURA,2026
9899553,2,1,4,M,16,6,-,-,W,-,VENTURA,VENTURA,2025
9900243,1,1,1,M,61,3,-,P,V,0,VENTURA,OXNARD,2025
9900245,1,1,2,F,58,4,-,P,-,0,VENTURA,OXNARD,2025
9900252,1,1,4,M,46,3,-,M,P,0,VENTURA,OXNARD,2025
9900330,2,1,4,M,58,4,-,M,P,0,VENTURA,OXNARD,2025
9901201,2,1,4,M,63,3,1,P,W,1,VENTURA,OXNARD,2025
9902064,1,1,4,M,34,6,0,P,V,0,VENTURA,VENTURA,2025
9902071,1,1,4,M,37,6,1,-,-,-,VENTURA,VENTURA,2025
9902076,1,1,4,M,61,6,0,P,-,1,VENTURA,VENTURA,2025
9902202,1,1,3,M,57,6,-,P,-,0,VENTURA,VENTURA,2025
9902321,2,1,3,M,65,4,0,P,-,0,VENTURA,VENTURA,2025
9906034,1,1,2,F,50,0,3,M,G,0,VENTURA,OXNARD,2025
9906034,1,2,2,F,12,0,6,M,G,-,VENTURA,OXNARD,2025
9906034,2,1,3,M,68,4,-,P,-,0,VENTURA,OXNARD,2025
